call_id,destination_person_id,source_person_id,account_age,account_state,occupation,language,call_direction,call_duration,call_outcome,call_end_date,call_topics,call_topic_group
2844459,142113,212970,682,In Repayment,Boda Boda,Ateso,Outgoing,2.57,Call Resolved,10/31/17 9:27,Completions Call,Survey
2844460,100502,153801,659,In Repayment,Fisherman,Samia,Incoming,0.88,Call Resolved,10/31/17 9:28,Call transfer,Other
2844463,118972,212946,727,In Repayment,Farmer,Luganda,Outgoing,3.1,Call Resolved,10/31/17 9:25,"Completions Call, 18 Diode LED Light Bar Technical, 3 Series LED Light Bar Technical",Survey
2844464,149161,108349,671,In Repayment,Boda Boda,Lusoga,Outgoing,3.4,Call Resolved,10/31/17 9:28,Completions Call,Survey
2844465,131658,77156,699,In Repayment,Market Trader,Luganda,Outgoing,8.17,Call Resolved,10/31/17 9:27,Completions Call,Survey
2844466,154746,385106,0,In Repayment,Farmer,Lunyoro,Incoming,24.98,Call Resolved,10/31/17 9:29,Vetting,Sales
2844470,212967,384857,0,In Repayment,Small Business Owner,Luganda,Incoming,12.53,Call Resolved,10/31/17 9:29,Call Dropped,Other
2844471,100499,385121,0,In Repayment,Police,English,Incoming,6.42,Call Resolved,10/31/17 9:29,Vetting,Sales
2844473,18496,212968,1037,In Repayment,Teacher,English,Outgoing,6,Call Resolved,10/31/17 9:31,Completions Call,Survey
2844475,379025,100499,13,In Repayment,Small Business Owner,Kupsabiiny,Outgoing,0.85,Call Unresolved ,10/31/17 9:31,10 Day Call,Survey
2844476,141468,212965,683,In Repayment,Tailor,Luganda,Outgoing,6.07,Call Resolved,10/31/17 9:31,Completions Call,Survey
2844478,156005,239142,426,In Repayment,Farmer,Rukiga,Outgoing,1.03,Customer Unreachable,10/31/17 9:32,Overdue Account,Finance
2844479,157094,100502,650,Complete,Farmer,Kupsabiiny,Outgoing,3.43,Call Resolved,10/31/17 9:32,Completions Call,Survey
2844482,49087,212970,586,Complete,Security Guard,Ateso,Outgoing,4.18,Call Resolved,10/31/17 9:33,Completions Call,Survey
2844483,134555,161588,638,In Repayment,Boda Boda,Lumasaba,Incoming,15,Call Resolved,10/31/17 9:32,"Payment inquiry, Drains Quickly",Finance
2844484,96157,385097,0,In Repayment,Small Business Owner,Lunyankore,Incoming,4.05,Call Resolved,10/31/17 9:34,Account Association,Sales
2844487,154746,300599,193,In Repayment,Farmer,Luganda,Incoming,0.95,Call Resolved,10/31/17 9:36,Ended Call- Hearing/Speaking Issues,Other
2844488,100499,385020,0,In Repayment,Farmer,Luganda,Incoming,4.87,Call Resolved,10/31/17 9:36,Account Association,Sales
2844489,167339,15769,1051,In Repayment,Small Business Owner,Kupsabiiny,Incoming,4.07,Call Resolved,10/31/17 9:37,Drains Quickly,Technical/ Battery Performance
2844490,100502,385121,0,In Repayment,Police,English,Incoming,1.32,Call Resolved,10/31/17 9:37,Vetting,Sales
2844492,138460,212965,687,In Repayment,Small Business Owner,Luganda,Outgoing,5.7,Call Resolved,10/31/17 9:37,"Completions Call, Technical product inquiry ",Survey
2844495,89582,188614,526,In Repayment,Small Business Owner,Lusoga,Incoming,11.27,Call Resolved,10/31/17 9:38,"Service Center Enquiry, RP Remote Technical, Tentacle Charger Technical",General 
2844497,96167,383402,4,In Repayment,Farmer,Lutooro,Incoming,3.63,Call Resolved,10/31/17 9:39,Account Association,Sales
2844498,80646,385090,0,In Repayment,Farmer,Lunyankore,Incoming,6,Call Resolved,10/31/17 9:39,Account Association,Sales
2844500,338409,159309,644,Complete,Teacher,Japadhola,Incoming,26.4,Call Resolved,10/31/17 9:40,"Code Entry Support, Technical product inquiry ",Codes
2844501,5961,212970,55,Complete,Small Business Owner,Ateso,Outgoing,5.3,Call Resolved,10/31/17 9:39,Completions Call,Survey
2844502,96167,82926,841,In Repayment,Small Business Owner,Lunyoro,Incoming,1.12,Call Resolved,10/31/17 9:41,Call Dropped,Other
2844505,96157,385127,0,In Repayment,Boda Boda,Acholi,Incoming,3.35,Call Resolved,10/31/17 9:42,Account Association,Sales
2844507,338409,366463,55,Complete,Driver,Luganda,Incoming,1.47,Call Resolved,10/31/17 9:42,"Code Entry Support, Call Dropped",Codes
2844509,81050,298950,204,In Repayment,Market Trader,Lunyoro,Incoming,1.63,Call Resolved,10/31/17 9:43,Code Not Received,Codes
2844511,100502,288412,251,In Repayment,UPDF,English,Incoming,5.53,Call Resolved,10/31/17 9:43,Advance Code,Codes
2844512,124275,385134,0,In Repayment,Small Business Owner,Lusoga,Incoming,24.75,Call Resolved,10/31/17 9:43,Vetting,Sales
2844513,80646,384528,0,In Repayment,Tailor,Luganda,Incoming,4.78,Call Resolved,10/31/17 9:44,Call transfer,Other
2844515,96167,104920,779,In Repayment,Small Business Owner,Lunyoro,Incoming,2.65,Call Resolved,10/31/17 9:44,SMS Inquiry,Other
2844518,366463,338409,55,Complete,Driver,Luganda,Outgoing,4.17,Call Resolved,10/31/17 9:47,"Code Entry Support, Customer Follow Up",Codes
2844520,157497,47323,938,In Repayment,Farmer,Luganda,Incoming,21.13,Call Resolved,10/31/17 9:47,Vetting,Sales
2844521,108357,300599,193,In Repayment,Farmer,Luganda,Incoming,4.18,Call Resolved,10/31/17 9:47,Payment inquiry,Finance
2844523,96164,11923,1075,In Repayment,Cattle Trader,Lunyankore,Incoming,12.55,Call Resolved,10/31/17 9:48,Does Not Charge From Solar,Technical/ Battery Performance
2844524,338372,384528,0,In Repayment,Tailor,Luganda,Incoming,4.6,Call Resolved,10/31/17 9:49,Call transfer,Other
2844525,134555,384857,0,In Repayment,Small Business Owner,Luganda,Incoming,6.97,Vetting Incomplete,10/31/17 9:49,Vetting,Sales
2844528,338372,133185,696,Complete,Farmer,Lusoga,Incoming,0.77,Call Resolved,10/31/17 9:50,Ended Call- Hearing/Speaking Issues,Other
2844529,108357,323213,127,In Repayment,Farmer,Luganda,Incoming,0.28,Call Resolved,10/31/17 9:51,Ended Call- Hearing/Speaking Issues,Other
2844530,124275,379940,10,In Repayment,Carpenter,Lumasaba,Incoming,7.37,Call Resolved,10/31/17 9:51,General Question,General 
2844531,338372,190918,519,In Repayment,Shop Keeper,Lugwere,Incoming,0.75,Call Resolved,10/31/17 9:52,Call Dropped,Other
2844533,96157,385097,0,In Repayment,Small Business Owner,Lunyankore,Incoming,7.17,Call Resolved,10/31/17 9:52,Early Repay Inquiry,Finance
2844535,338414,302891,180,In Repayment,Farmer,Rukiga,Incoming,26.37,Call Resolved,10/31/17 9:53,"Early Lockout, SMS Inquiry",Codes
2844538,157766,369121,46,In Repayment,Farmer,Lutooro,Incoming,8.88,Call Resolved,10/31/17 9:56,Code Not Received,Codes
2844539,144524,212965,679,In Repayment,Construction,Luganda,Outgoing,3.47,Call Resolved,10/31/17 9:56,Completions Call,Survey
2844542,108357,385132,0,In Repayment,Boda Boda,English,Incoming,3.28,Call Resolved,10/31/17 9:57,Account Association,Sales
2844543,96157,384335,2,In Repayment,Farmer,Lango,Incoming,4.48,Call Resolved,10/31/17 9:57,Account Association,Sales
2844545,134555,200412,483,In Repayment,Fisherman,Alur,Incoming,7.22,Call Resolved,10/31/17 9:58,"Overdue Account, Code request",Finance
2844547,166071,212965,616,In Repayment,Farmer,Luganda,Outgoing,0.53,Customer Unreachable,10/31/17 9:58,"Completions Call, Call Dropped",Survey
2844548,338409,73274,865,In Repayment,Small Business Owner,Luganda,Incoming,9.72,Call Resolved,10/31/17 9:57,"Balance Inquiry, Call Dropped",Finance
2844549,124275,328413,122,In Repayment,Farmer,Lumasaba,Incoming,5.25,Call Resolved,10/31/17 9:57,Does Not Charge From Solar,Technical/ Battery Performance
2844550,80646,112575,287,In Repayment,Small Business Owner,Luganda,Incoming,11.32,Call Resolved,10/31/17 9:58,"18 Diode LED Light Bar Non-Technical, 2 Series LED Light Bar Non-Technical",Accessory Non-Technical Issue
2844551,142194,212965,682,In Repayment,Farmer,Luganda,Outgoing,0.12,Customer Unreachable,10/31/17 9:59,"Completions Call, Call Dropped",Survey
2844553,338372,190918,519,In Repayment,Shop Keeper,Lugwere,Incoming,8.38,Call Resolved,10/31/17 10:00,Balance Inquiry,Finance
2844554,85506,232309,316,In Repayment,Office Work,English,Incoming,4.17,Call Resolved,10/31/17 10:02,Account Association,Sales
2844555,157766,364900,59,In Repayment,Farmer,Lutooro,Incoming,4.88,Call Resolved,10/31/17 10:02,Payment procedure information request,Finance
2844556,212965,102166,504,Complete,Shop Keeper,English,Incoming,2.37,Call Resolved,10/31/17 10:02,Vetting,Sales
2844557,108357,385133,0,In Repayment,Small Business Owner,Luganda,Incoming,4.5,Call Resolved,10/31/17 10:02,Code Not Received,Codes
2844560,80646,385121,0,In Repayment,Police,English,Incoming,4.03,Call Resolved,10/31/17 10:03,Vetting,Sales
2844561,96157,47323,938,In Repayment,Farmer,Luganda,Incoming,5.02,Call Resolved,10/31/17 10:04,Account Association,Sales
2844564,124292,198047,491,Complete,UPDF,English,Incoming,5.32,Call Resolved,10/31/17 10:04,Code request,Codes
2844565,134555,384857,0,In Repayment,Small Business Owner,Luganda,Incoming,6.3,Vetting Incomplete,10/31/17 10:04,Vetting,Sales
2844567,384857,134555,0,In Repayment,Small Business Owner,Luganda,Outgoing,0.65,Call Resolved,10/31/17 10:06,Vetting,Sales
2844568,100502,385132,0,In Repayment,Boda Boda,English,Incoming,4.82,Call Resolved,10/31/17 10:06,Account Association,Sales
2844570,63338,153759,659,In Repayment,Farmer,Alur,Incoming,1.47,Call Resolved,10/31/17 10:07,Call transfer,Other
2844573,338409,323213,127,In Repayment,Farmer,Luganda,Incoming,9.77,Call Resolved,10/31/17 10:08,Payment inquiry,Finance
2844574,100502,178127,420,In Repayment,Farmer,English,Incoming,1.12,Call Resolved,10/31/17 10:08,"Vetting, Call transfer",Sales
2844575,385121,347110,0,In Repayment,Police,English,Outgoing,3.15,Call Resolved,10/31/17 10:08,"Vetting, Customer Follow Up",Sales
2844576,385121,347110,0,In Repayment,Police,English,Outgoing,0.1,Call Resolved,10/31/17 10:09,Call Dropped,Other
2844578,108357,384495,1,In Repayment,Driver,Lango,Incoming,5.6,Call Resolved,10/31/17 10:09,Account Association,Sales
2844579,89582,108577,766,In Repayment,Market Trader,Luganda,Incoming,27.22,Call Resolved,10/31/17 10:09,Other ReadyPay Technical Issue,Technical/ Battery Performance
2844581,212967,282586,274,In Repayment,Other,Luganda,Incoming,6.98,Call Resolved,10/31/17 10:10,Advance Code,Codes
2844582,338414,299991,197,In Repayment,Farmer,Lunyankore,Incoming,16.87,Call Resolved,10/31/17 10:10,"Payment inquiry, Drains Quickly",Finance
2844587,385121,338409,0,In Repayment,Police,English,Outgoing,3.15,Call Resolved,10/31/17 10:12,"Vetting, Customer Follow Up",Sales
2844588,63338,122479,719,Complete,Small Business Owner,Lango,Incoming,4.33,Call Resolved,10/31/17 10:12,Payment inquiry,Finance
2844589,347110,178127,420,In Repayment,Farmer,English,Incoming,3.4,Call Resolved,10/31/17 10:13,Vetting,Sales
2844590,385121,80646,0,In Repayment,Police,English,Outgoing,9.6,Call Resolved,10/31/17 10:13,Vetting,Sales
2844591,108357,384857,0,In Repayment,Small Business Owner,Luganda,Incoming,1.03,Call Resolved,10/31/17 10:13,Call transfer,Other
2844592,124292,222516,404,In Repayment,Shop Keeper,Luganda,Incoming,7.5,Call Resolved,10/31/17 10:12,TV Technical,Accessory Technical Issue
2844593,7060,355426,75,In Repayment,Small Business Owner,Luganda,Incoming,2.6,Call Resolved,10/31/17 10:14,"General Question, Service Center Enquiry, Drains Quickly, Does Not Charge Past Bottom SOC Light",General 
2844594,212967,347625,89,Cancelled,Small Business Owner,Luganda,Incoming,3.27,Call Resolved,10/31/17 10:15,Refund Question,Finance
2844598,157497,384528,0,In Repayment,Tailor,Luganda,Incoming,23.05,Call Resolved,10/31/17 10:17,Vetting,Sales
2844599,338372,182760,547,Complete,Boda Boda,Lusoga,Incoming,9.65,Call Resolved,10/31/17 10:18,Success Call Follow Up,Other
2844604,124275,161376,638,In Repayment,Small Business Owner,Luganda,Incoming,19.32,Call Resolved,10/31/17 10:18,Payment inquiry,Finance
2844605,134555,196966,495,Complete,Shop Keeper,Luganda,Incoming,13.65,Call Resolved,10/31/17 10:20,Drains Quickly,Technical/ Battery Performance
2844606,157497,84888,586,In Repayment,Farmer,Luganda,Incoming,2,Call Resolved,10/31/17 10:20,Payment inquiry,Finance
2844608,212967,318359,137,In Repayment,Construction,Luganda,Incoming,3.7,Call Resolved,10/31/17 10:22,Mistaken Payment,Finance
2844609,379025,100499,13,In Repayment,Small Business Owner,Kupsabiiny,Outgoing,45.65,Call Resolved,10/31/17 10:22,10 Day Call,Survey
2844612,157766,384857,0,In Repayment,Small Business Owner,Luganda,Incoming,10.2,Call Resolved,10/31/17 10:24,Vetting,Sales
2844620,189623,239239,523,In Repayment,Small Business Owner,Lunyankore,Outgoing,0.6,Customer Unreachable,10/31/17 10:28,Completions Call,Survey
2844622,124275,311230,154,In Repayment,Farmer,Luganda,Incoming,7.62,Call Resolved,10/31/17 10:28,Code Not Received,Codes
2844625,338414,381643,7,In Repayment,Farmer,Lunyankore,Incoming,17.42,Call Resolved,10/31/17 10:29,"Payment procedure information request, Technical product inquiry ",Finance
2844626,100499,385152,0,In Repayment,Cattle Trader,Lango,Incoming,5.97,Call Resolved,10/31/17 10:29,Account Association,Sales
2844627,85506,248754,340,In Repayment,Farmer,Acholi,Incoming,12,Call Resolved,10/31/17 10:29,Payment procedure information request,Finance
2844629,274933,239142,298,In Repayment,Farmer,Lunyankore,Outgoing,2.13,Call Resolved,10/31/17 10:29,Overdue Account,Finance
2844630,181304,212970,553,In Repayment,Farmer,English,Outgoing,0.43,Customer Unreachable,10/31/17 10:30,Completions Call,Survey
2844631,212967,337818,103,In Repayment,Other,Luganda,Incoming,7.13,Call Resolved,10/31/17 10:32,"Payment procedure information request, Payment inquiry",Finance
2844634,108357,385121,0,In Repayment,Police,English,Incoming,4.2,Call Resolved,10/31/17 10:32,Account Association,Sales
2844635,89582,362970,62,In Repayment,Other,Lusoga,Incoming,4.02,Call Resolved,10/31/17 10:32,Lockout Date Inquiry,Accounts
2844636,189066,239239,524,In Repayment,Farmer,Lunyankore,Outgoing,3.88,Call Resolved,10/31/17 10:32,Completions Call,Survey
2844639,134555,11623,734,In Repayment,Boda Boda,Lumasaba,Incoming,10.12,Call Resolved,10/31/17 10:34,Does Not Charge From Solar,Technical/ Battery Performance
2844640,96157,385158,0,In Repayment,Health Worker,Lunyole,Incoming,3.53,Call Resolved,10/31/17 10:34,Account Association,Sales
2844641,141424,212968,683,In Repayment,Shop Keeper,English,Outgoing,4.1,Call Resolved,10/31/17 10:35,Completions Call,Survey
2844643,100499,66376,505,In Repayment,Small Business Owner,English,Incoming,4.55,Call Unresolved,10/31/17 10:35,Does Not Charge Past Bottom SOC Light,Technical/ Battery Performance
2844644,338414,385029,0,In Repayment,Security Guard,Lunyankore,Incoming,6.3,Vetting Incomplete,10/31/17 10:36,Vetting,Sales
2844646,114807,212946,744,In Repayment,Farmer,Luganda,Outgoing,0.12,Customer Unreachable,10/31/17 10:36,Completions Call,Survey
2844649,157497,283741,270,In Repayment,Butcher,Lunyankore,Incoming,15.43,Call Resolved,10/31/17 10:37,SMS Inquiry,Other
2844651,96164,191844,516,In Repayment,Other,Rukiga,Incoming,14.22,Call Resolved,10/31/17 10:36,Does Not Charge From Solar,Technical/ Battery Performance
2844654,108357,384857,0,In Repayment,Small Business Owner,Luganda,Incoming,4.38,Call Resolved,10/31/17 10:38,Account Association,Sales
2844655,80646,300276,195,In Repayment,Small Business Owner,Lunyankore,Incoming,24.25,Call Resolved,10/31/17 10:38,"Code Entry Support, RP Remote Technical",Codes
2844656,177616,239239,567,Complete,Teacher,Lunyankore,Outgoing,1.35,Call Resolved,10/31/17 10:37,Completions Call,Survey
2844661,154374,309791,158,In Repayment,Farmer,Ateso,Incoming,0.77,Call Resolved,10/31/17 10:39,Ended Call- Hearing/Speaking Issues,Other
2844662,108084,212968,768,In Repayment,Small Business Owner,English,Outgoing,3.1,Call Resolved,10/31/17 10:39,Completions Call,Survey
2844663,85506,325873,124,In Repayment,Other,Lango,Incoming,9.98,Call Resolved,10/31/17 10:40,Does Not Charge From Solar,Technical/ Battery Performance
2844664,100499,158480,646,In Repayment,Small Business Owner,Lugbara,Incoming,4.57,Call Resolved,10/31/17 10:40,Overdue Account,Finance
2844665,124292,279786,284,In Repayment,Teacher,Luganda,Incoming,5.95,Needs Repair / Replacement,10/31/17 10:40,SOC Jumps to Empty,Technical/ Battery Performance
2844666,184001,77156,543,In Repayment,Small Business Owner,Luganda,Outgoing,5.6,Call Resolved,10/31/17 10:40,Completions Call,Survey
2844668,152966,239239,661,In Repayment,Boda Boda,Lunyankore,Outgoing,0.62,Customer Unreachable,10/31/17 10:41,Completions Call,Survey
2844669,159794,108349,643,In Repayment,Farmer,Lusoga,Outgoing,5.1,Call Resolved,10/31/17 10:41,Completions Call,Survey
2844670,80646,314704,145,In Repayment,MM Agent,Luganda,Incoming,1.63,Call Resolved,10/31/17 10:40,Voluntary Return Inquiry,Accounts
2844671,370007,24026,42,In Repayment,Farmer,Luganda,Outgoing,0.48,Customer Unreachable,10/31/17 10:41,10 Day Call,Survey
2844672,96164,253924,332,In Repayment,Small Business Owner,Lunyankore,Incoming,3.6,Call Resolved,10/31/17 10:41,Code Entered Late,Codes
2844673,210064,239142,443,In Repayment,Carpenter,Rukiga,Outgoing,2.68,Call Resolved,10/31/17 10:41,Overdue Account,Finance
2844674,147369,212946,134,In Repayment,Other,Luganda,Outgoing,0.12,Customer Unreachable,10/31/17 10:42,Completions Call,Survey
2844675,96167,132136,698,Complete,Small Business Owner,English,Incoming,5.95,Call Resolved,10/31/17 10:41,Code Entered Late,Codes
2844677,96157,385182,0,In Repayment,Farmer,Lukonjo,Incoming,3.47,Call Resolved,10/31/17 10:43,Account Association,Sales
2844678,212967,320894,131,In Repayment,Market Trader,Luganda,Incoming,6.53,Call Resolved,10/31/17 10:43,SMS Inquiry,Other
2844679,157497,179809,559,Complete,Farmer,Lunyankore,Incoming,5.73,Call Resolved,10/31/17 10:43,Customer NOT with PS,Technical/ Battery Performance
2844680,151461,114155,665,Complete,Small Business Owner,Luganda,Outgoing,4.83,Call Resolved,10/31/17 10:43,"Completions Call, Code request",Survey
2844681,147369,212946,134,In Repayment,Other,Luganda,Outgoing,0.15,Customer Unreachable,10/31/17 10:44,Completions Call,Survey
2844682,385029,338414,0,In Repayment,Security Guard,Lunyankore,Outgoing,8.08,Call Resolved,10/31/17 10:44,Vetting,Sales
2844684,61749,239239,199,In Repayment,Health Worker,Lunyankore,Outgoing,2.33,Customer Unreachable,10/31/17 10:45,Completions Call,Survey
2844688,126370,212970,711,In Repayment,Government / Civil Servant,Kupsabiiny,Outgoing,3.1,Call Resolved,10/31/17 10:46,Completions Call,Survey
2844689,167298,77156,584,In Repayment,Shop Keeper,Luganda,Outgoing,2.23,Call Unresolved ,10/31/17 10:46,Completions Call,Survey
2844690,338079,226527,394,In Repayment,Farmer,Rufumbira,Incoming,0.6,Call Resolved,10/31/17 10:46,Call transfer,Other
2844696,192605,114155,513,In Repayment,Farmer,Luganda,Outgoing,0.65,Customer Unreachable,10/31/17 10:48,Completions Call,Survey
2844697,89582,383686,3,In Repayment,Farmer,Rukiga,Incoming,10.85,Call Resolved,10/31/17 10:48,General Question,General 
2844698,125025,100502,714,In Repayment,Mechanic / Technician,Kupsabiiny,Outgoing,28.33,Call Resolved,10/31/17 10:48,"Interested in ReadyPay, Completions Call, Redeem Code, Reactivation/Catch Up Inquiry",Sales
2844699,338079,175194,577,In Repayment,Small Business Owner,Acholi,Incoming,1.32,Call Resolved,10/31/17 10:48,Ended Call- Hearing/Speaking Issues,Other
2844701,205253,212970,460,In Repayment,Small Business Owner,Kupsabiiny,Outgoing,0.13,Customer Unreachable,10/31/17 10:48,Completions Call,Survey
2844703,130962,212946,700,In Repayment,Farmer,Luganda,Outgoing,2.47,Call Resolved,10/31/17 10:49,Completions Call,Survey
2844704,132606,385205,0,In Repayment,Farmer,Luganda,Incoming,3.15,Call Resolved,10/31/17 10:49,Account Association,Sales
2844705,96167,283012,273,In Repayment,Construction,Lukonjo,Incoming,2.3,Call Resolved,10/31/17 10:47,Does not charge to Top Green LED light,Technical/ Battery Performance
2844706,111767,239239,753,In Repayment,Farmer,Lunyankore,Outgoing,3.07,Call Resolved,10/31/17 10:49,Completions Call,Survey
2844709,329672,239142,118,In Repayment,Boda Boda,Rukiga,Outgoing,0.13,Customer Unreachable,10/31/17 10:50,Overdue Account,Finance
2844711,159398,212970,644,In Repayment,Small Business Owner,Kupsabiiny,Outgoing,1.23,Customer Unreachable,10/31/17 10:50,Completions Call,Survey
2844712,114160,177417,568,In Repayment,Farmer,Luganda,Incoming,6.98,Call Resolved,10/31/17 10:50,"Balance Inquiry, Call Dropped",Finance
2844713,338409,384302,0,In Repayment,Small Business Owner,Lunyankore,Incoming,39,Call Resolved,10/31/17 10:51,Vetting,Sales
2844714,194223,108349,506,In Repayment,Farmer,Lusoga,Outgoing,7.02,Call Resolved,10/31/17 10:51,Completions Call,Survey
2844715,338079,138902,686,Complete,Other,English,Incoming,1.52,Call Resolved,10/31/17 10:51,Balance Inquiry,Finance
2844717,96167,339738,101,In Repayment,Shop Keeper,Lunyoro,Incoming,2.62,Call Resolved,10/31/17 10:52,Payment inquiry,Finance
2844718,147792,212970,674,In Repayment,Farmer,Kupsabiiny,Outgoing,0.1,Customer Unreachable,10/31/17 10:52,Completions Call,Survey
2844719,183414,114155,544,In Repayment,Small Business Owner,Luganda,Outgoing,4.15,Call Resolved,10/31/17 10:53,Completions Call,Survey
2844721,24284,212968,87,In Repayment,Government / Civil Servant,English,Outgoing,10.17,Call Resolved,10/31/17 10:53,Completions Call,Survey
2844722,180206,114155,557,In Repayment,Boda Boda,Luganda,Outgoing,0.12,Customer Unreachable,10/31/17 10:55,Completions Call,Survey
2844724,124279,381121,8,In Repayment,Teacher,Luganda,Incoming,5.68,Call Resolved,10/31/17 10:55,Code Entered Late,Codes
2844725,239018,383915,3,In Repayment,Small Business Owner,Lunyankore,Incoming,12.5,Call Resolved,10/31/17 10:55,General Question,General 
2844726,114160,1783,1316,Complete,Health Worker,Luganda,Incoming,1.12,Call Resolved,10/31/17 10:55,Call transfer,Other
2844727,132606,309791,158,In Repayment,Farmer,Ateso,Incoming,2.32,Call Resolved,10/31/17 10:55,Code request,Codes
2844729,124279,230129,382,In Repayment,Fisherman,Luganda,Incoming,0.73,Call Unresolved,10/31/17 10:57,Ended Call- Hearing/Speaking Issues,Other
2844732,116238,276747,100,In Repayment,Small Business Owner,Luganda,Incoming,4.22,Call Resolved,10/31/17 10:57,SOC Jumps to Empty,Technical/ Battery Performance
2844735,338068,381351,7,In Repayment,Small Business Owner,Luganda,Incoming,7.55,Call Resolved,10/31/17 10:58,Payment procedure information request,Finance
2844738,141088,239239,684,In Repayment,,Lunyankore,Outgoing,0.6,Customer Unreachable,10/31/17 10:59,Completions Call,Survey
2844739,132606,385176,0,In Repayment,Small Business Owner,Swahili,Incoming,2.68,Call Resolved,10/31/17 10:59,Account Association,Sales
2844740,337985,202353,474,In Repayment,Farmer,Lusoga,Incoming,2.72,Call Resolved,10/31/17 11:00,Redeem Code,Codes
2844741,124057,77156,716,In Repayment,Farmer,Luganda,Outgoing,11.7,Call Resolved,10/31/17 10:59,"Interested in Upgrades, Completions Call",Sales
2844742,16540,239142,1048,In Repayment,Shop Keeper,Rukiga,Outgoing,8.35,Call Resolved,10/31/17 11:01,"Interested in Upgrades, Completions Call",Sales
2844745,952,114155,1411,In Repayment,Farmer,Luganda,Outgoing,5.5,Call Resolved,10/31/17 11:02,Completions Call,Survey
2844746,132606,385206,0,In Repayment,Farmer,Japadhola,Incoming,2.82,Call Resolved,10/31/17 11:03,Account Association,Sales
2844747,338079,248754,340,In Repayment,Farmer,Acholi,Incoming,6.85,Call Resolved,10/31/17 10:59,No Code Payment,Finance
2844748,168002,212968,605,In Repayment,Office Work,English,Outgoing,3.43,Call Resolved,10/31/17 11:02,Completions Call,Survey
2844751,44102,99164,601,Cancelled,Other,English,Incoming,2.75,Call Resolved,10/31/17 11:03,General Question,General 
2844753,338068,247855,341,In Repayment,Small Business Owner,Luganda,Incoming,5.85,Call Resolved,10/31/17 11:04,Lost/ Stolen/ Fire Kit,Portfolio Health 
2844754,169307,239239,599,In Repayment,Construction,Lunyankore,Outgoing,4.85,Call Resolved,10/31/17 11:04,Completions Call,Survey
2844756,369979,24026,42,In Repayment,Construction,Luganda,Outgoing,10.27,Call Resolved,10/31/17 11:04,10 Day Call,Survey
2844758,189493,108349,523,In Repayment,Shop Keeper,Lusoga,Outgoing,6.78,Call Resolved,10/31/17 11:04,Completions Call,Survey
2844759,132606,104952,306,In Repayment,Small Business Owner,English,Incoming,2.1,Call Resolved,10/31/17 11:06,Code request,Codes
2844762,230114,124279,382,In Repayment,Fisherman,Luganda,Outgoing,9.43,Call Resolved,10/31/17 11:06,Balance Inquiry,Finance
2844763,96167,81768,844,Complete,Market Trader,Lukonjo,Incoming,13.43,Call Resolved,10/31/17 11:06,Drains Quickly,Technical/ Battery Performance
2844765,338079,385219,0,In Repayment,Small Business Owner,Acholi,Incoming,4.12,Call Resolved,10/31/17 11:08,Account Association,Sales
2844767,189493,108349,523,In Repayment,Shop Keeper,Lusoga,Outgoing,1.87,Call Resolved,10/31/17 11:09,RPC Follow Up,Other
2844768,212970,99164,601,Cancelled,Other,English,Incoming,3.78,Call Resolved,10/31/17 11:09,Account Association,Sales
2844769,124279,41468,415,In Repayment,Teacher,Luganda,Incoming,3.1,Call Resolved,10/31/17 11:10,Payment inquiry,Finance
2844772,114148,385235,0,In Repayment,Farmer,Lunyankore,Incoming,21.1,Call Resolved,10/31/17 11:10,Vetting,Sales
2844773,132606,385196,0,In Repayment,Teacher,Lunyoro,Incoming,2.95,Call Resolved,10/31/17 11:10,Account Association,Sales
2844774,189493,108349,523,In Repayment,Shop Keeper,Lusoga,Outgoing,1.25,Call Resolved,10/31/17 11:10,Customer Follow Up,Other
2844775,239018,86735,831,Complete,Farmer,English,Incoming,14.68,Call Resolved,10/31/17 11:11,Lock Light Slow Flash,Technical/ Battery Performance
2844776,337985,57195,904,In Repayment,Fisherman,Luganda,Incoming,10.28,Needs Repair / Replacement,10/31/17 11:11,Accessory Lost/ Stolen,Portfolio Health 
2844778,171141,114155,593,In Repayment,Fisherman,Luganda,Outgoing,1.85,Call Unresolved ,10/31/17 11:11,Completions Call,Survey
2844780,338079,385206,0,In Repayment,Farmer,Japadhola,Incoming,1.98,Call Resolved,10/31/17 11:11,Code request,Codes
2844781,124260,385231,0,In Repayment,Farmer,Lunyankore,Incoming,27.47,Call Resolved,10/31/17 11:11,Vetting,Sales
2844782,619,1783,1316,Complete,Health Worker,Luganda,Incoming,4.3,Call Resolved,10/31/17 11:00,Call Dropped,Other
2844783,6809,212970,1160,Complete,Farmer,English,Outgoing,0.53,Customer Unreachable,10/31/17 11:11,"Completions Call, Ended Call- Hearing/Speaking Issues",Survey
2844784,44102,285674,263,In Repayment,Other,Lango,Incoming,2.55,Call Resolved,10/31/17 11:08,General Question,General 
2844785,368675,338372,48,In Repayment,MM Agent,Luganda,Outgoing,4.68,Call Resolved,10/31/17 11:12,Customer Follow Up,Other
2844786,96167,239210,356,In Repayment,Small Business Owner,Lunyoro,Incoming,0.05,Call Resolved,10/31/17 11:12,Call Dropped,Other
2844787,6809,212970,1160,Complete,Farmer,English,Outgoing,0.4,Call Unresolved ,10/31/17 11:12,Completions Call,Survey
2844788,96167,239210,356,In Repayment,Small Business Owner,Lunyoro,Incoming,0,Call Resolved,10/31/17 11:13,Call Dropped,Other
